"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Grenada","GRD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","99.0774230957031","","","","","","","","","","","","","","99.5","","","","","","","","","","99.5","","","","","","","","","","99.5","","","","","","","","","","99.5","","","","","",
"Greenland","GRL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7215118408203","","","","","","","","78.39068","","","","","","","","","","91.94237","89.77037","93.26925","","","","","",
"Guam","GUM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","95.905403137207","","","","","","","","","","99.8476181030273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.67022","","","","","97.03701","","","","","",
"High income","HIC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.91032","","","","","","95.05453","","","95.8775","96.92601","95.98721","96.29856","96.29226","96.99961","97.24561","","98.1851","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","49.3432502746582","50.1561317443848","50.5373001098633","51.1179008483887","51.6520690917969","51.439281463623","51.2180213928223","51.471981048584","51.7836418151855","51.735969543457","52.315990447998","53.0222587585449","52.6859283447266","53.4755783081055","54.4432487487793","55.3041381835938","55.5441818237305","56.5394515991211","58.493480682373","57.803150177002","56.5524215698242","58.5186882019043","58.2419700622559","59.3198509216309","60.57048","63.98775","66.13449","66.54768","67.85165","68.92422","70.02147","71.40721","72.24876","",
"Croatia","HRV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6044006347656","","","","","","","","","","99.65321","","","","","","","","","","99.73572","","","","","","","","",
"Haiti","HTI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","51.0530204772949","","","","","","","","","","","","","","","","","","","","","80.68945","","","70.48078","","","","","","","","","","82.63483","","","",
"Hungary","HUN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","99.3181228637695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","",
"IBRD only","IBD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","67.7408599853516","67.894172668457","68.3224716186523","69.5592269897461","70.7836685180664","71.9974136352539","73.1071624755859","74.3794021606445","75.1871337890625","76.2542877197266","77.1753005981445","78.0256423950195","79.1781616210938","79.6413192749023","80.2551803588867","80.9387588500977","81.3465805053711","81.8635787963867","82.1423110961914","82.5661010742188","83.0245895385742","83.5614013671875","85.2497634887695","85.9472885131836","86.4718933105469","87.5147171020508","87.5410385131836","88.226318359375","88.9243698120117","90.0129776000977","90.0248489379883","90.5924606323242","91.2915802001953","92.000732421875","92.220100402832","92.41395","92.81911","93.30807","93.7582","94.19989","94.56432","94.76785","95.0648","95.344","",
"IDA & IBRD total","IBT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","63.9338188171387","64.0597229003906","64.438346862793","65.4815673828125","66.5172271728516","67.5477600097656","68.5026321411133","69.6196365356445","70.3577880859375","71.3190994262695","72.1578063964844","72.9239883422852","73.9692916870117","74.4634704589844","75.0612411499023","75.7048187255859","76.0352478027344","76.4576797485352","76.6987915039063","77.13818359375","77.5698928833008","78.0971221923828","79.5065078735352","80.1320190429688","80.7092590332031","81.2089462280273","81.3962020874023","82.0901412963867","82.733528137207","83.8931503295898","83.8340377807617","84.2168884277344","84.7154998779297","85.4222030639648","85.6749877929688","85.89867","86.41097","86.95499","87.37612","87.82715","88.2671","88.6468","88.94594","89.2682","",
"IDA total","IDA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","47.3908615112305","47.880729675293","48.3724517822266","48.9485206604004","49.5636215209961","50.1118392944336","50.8883895874023","51.790901184082","52.6679496765137","53.5731391906738","54.0716285705566","54.6512184143066","55.323558807373","56.4160194396973","57.3300514221191","58.3253211975098","59.2829284667969","60.1933212280273","61.3990287780762","60.4536781311035","61.4220695495605","62.3014297485352","62.885799407959","64.4268569946289","64.3812103271484","64.4611282348633","64.6964874267578","65.8203735351563","66.6492004394531","67.47882","68.83208","70.10635","71.04582","72.08455","73.21249","74.43428","75.10957","75.85722","",
"IDA blend","IDB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","53.3003082275391","53.6779899597168","54.0619812011719","54.4793395996094","54.9277496337891","55.4148101806641","56.3569297790527","57.3244590759277","58.2861099243164","59.4000511169434","60.5166091918945","61.3422317504883","62.0531311035156","63.3183288574219","64.5413665771484","65.8493423461914","66.9961318969727","67.9629364013672","69.0638809204102","63.7959289550781","64.8031463623047","65.6024017333984","65.065559387207","66.0460662841797","65.7167816162109","66.8647003173828","66.6360015869141","67.5702590942383","68.0741119384766","68.66078","69.3543","70.24797","70.18173","71.35513","72.33481","73.31986","73.15944","74.10887","",
"Indonesia","IDN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","81.6483993530273","","","","","","","","","","95.0692520141602","","","","","","","","","","","","","","98.54216","","96.27236","","99.38241","99.39659","","98.7518","","","99.67883","99.63702","99.65351","","99.69625","",
"IDA only","IDX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","44.4800682067871","45.0202598571777","45.5634994506836","46.2182807922363","46.9170913696289","47.4951400756836","48.1914710998535","49.0640907287598","49.9008712768555","50.7030906677246","50.8948516845703","51.3471603393555","51.9918212890625","52.9893493652344","53.7409515380859","54.568431854248","55.4216194152832","56.2956199645996","57.5465316772461","58.7706985473633","59.7168502807617","60.6336097717285","61.7821884155273","63.6053504943848","63.7024383544922","63.2373199462891","63.707218170166","64.926513671875","65.9208831787109","66.87514","68.56655","70.03473","71.48013","72.44901","73.64865","74.98505","76.06884","76.71409","",
"Isle of Man","IMN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","40.3215217590332","","","","","","","","","","49.3491897583008","","","","","","","","","","67.74658","","","","","74.35573","","","","","81.84981","","","","","","","90.16941","",
"Not classified","INX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","42.3278007507324","","","","","","","","","","65.5926666259766","","","","","81.2009963989258","","","","","90.5566101074219","","","","","","","","","96.73755","96.13215","","97.46597","","","","97.66179","97.43798","97.67817","","97.92513","","","",
"Iraq","IRQ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.48683","","","","","","","","","","","","","48.63865","","","","","52.70813","",
"Iceland","ISL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","98.046028137207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","99.5874862670898","","","","","","","","","","","","","","","","","","","","99.82011","","","","","","","","","","99.8687","","","","","","","99.95","",
"Jamaica","JAM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2955169677734","","","","","","","","","","","","","","","98.8","","","","","",
"Jordan","JOR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","84.8327865600586","","","","","","","","","","","","","","","","","","","","","","","","98.91331","","99.02348","","98.94657","","","98.76635","99.25322","99.20273","","","","","","99.49391","",
"Japan","JPN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1494674682617","","","","","","","","","","99.8747024536133","","","","","","","","","","99.86511","99.85091","","","","","","","","","",
"Kenya","KEN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.94255","","","","","","","81.63257","","","","","","","86.13652","","","","88.08","",
"Kyrgyz Republic","KGZ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7412872314453","","","","","","","","","","99.79959","","","","","","","","","99.81","",
"Cambodia","KHM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.0715866088867","","","","","","78.896","","","","85.53457","85.86868","","","","","90.37226","92.57328","","","","",
"Kiribati","KIR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","66.0107192993164","","","","","76.0303573608398","","","","","84.0936965942383","","","","","","","","","","90.1848068237305","","","","","","","","","","99.78759","98.49927","98.50779","98.73937","","98.71821","","98.83531","99.04067","","99.40085","","99.49922","99.50355","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","85.3165512084961","85.3598480224609","85.8383102416992","86.367073059082","86.9312515258789","87.3652191162109","87.6676712036133","88.0913772583008","88.4888381958008","88.8828506469727","89.2640914916992","89.6414108276367","89.9752197265625","90.1859893798828","90.5819625854492","91.0528717041016","91.4889526367188","92.0289535522461","92.5715866088867","93.072021484375","93.5646896362305","94.0446014404297","94.3786697387695","94.4270629882813","94.7201919555664","94.9632873535156","95.2008438110352","95.3089599609375","95.6692428588867","96.4080505371094","96.6061477661133","96.8002395629883","96.7051315307617","97.0526428222656","97.1894683837891","97.4718933105469","97.45804","97.87762","98.02864","98.00246","98.32982","98.42082","98.55795","98.59765","98.66981","",
"Lao PDR","LAO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0543518066406","","","","","73.56058","74.68243","","","","78.73984","","","","","","67.05378","","","","90.50107","","","","",
"Lebanon","LBN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0823","","99.33674","","","","","","","","","99.83898","",
"Liberia","LBR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","33.7245597839355","","","","","","","","","","","","","","","","","","","","","","","37.17031","","","","","","","","","","45.63871","","",
"Libya","LBY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","80.3106002807617","","","","","","","","","","96.3000030517578","","","","","","","","","","99.4","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","86.812858581543","86.8298873901367","87.2364273071289","87.6886672973633","88.1794128417969","88.5550994873047","88.8138122558594","89.1810531616211","89.5243835449219","89.869743347168","90.2061386108398","90.5413513183594","90.8416900634766","91.0187072753906","91.3883590698242","91.835823059082","92.2276992797852","92.7118530273438","93.1991806030273","93.6490478515625","94.0917129516602","94.5212783813477","94.8207931518555","94.8663482666016","95.1341781616211","95.3528671264648","95.5653381347656","95.6713409423828","96.0003967285156","96.6690216064453","96.8572998046875","97.0423202514648","96.9726104736328","97.2750473022461","97.4011611938477","97.6690063476563","97.66098","98.05229","98.18231","98.1445","98.42553","98.50067","98.62935","98.65574","98.73069","",
"Least developed countries: UN classification","LDC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","42.3090286254883","42.8626899719238","43.4134788513184","44.0663795471191","44.768669128418","45.3383407592773","46.0394096374512","46.9420585632324","47.7911682128906","48.6101417541504","48.7508811950684","49.1898384094238","49.8365097045898","50.8683586120605","51.9500389099121","52.7685394287109","53.6076812744141","54.472339630127","55.7443504333496","56.7346115112305","57.6763000488281","58.4719886779785","59.7453918457031","61.6591987609863","61.6780395507813","61.0833587646484","61.4420394897461","62.6900482177734","64.2977981567383","65.25374","67.126","68.79173","70.39825","71.30059","72.61133","74.07506","75.26221","75.96498","",
"Low income","LIC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","46.5696983337402","47.532039642334","48.2974014282227","49.2841186523438","50.0523681640625","50.784740447998","51.5428695678711","51.5005302429199","51.3946189880371","51.7226181030273","52.1209907531738","52.6331405639648","53.1591606140137","53.8063316345215","53.4873390197754","53.919189453125","54.4804916381836","55.3633308410645","55.7279014587402","56.5285797119141","58.5505599975586","57.9978904724121","57.8827590942383","59.6981582641602","59.1936798095703","61.0061416625977","61.66279","65.00498","67.09893","67.36426","68.33086","69.24092","70.23531","71.55011","72.2991","",
"Liechtenstein","LIE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","90.192268371582","","","","","","","","","","","","","","","","","","","","96.12111","","","","","97.93921","","98.5861","","98.58897","","","","","","98.94489","99.14777","","",
"Lower middle income","LMC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","50.6680107116699","50.8476905822754","51.6581497192383","52.4523391723633","53.2229309082031","53.9185905456543","54.5187110900879","55.324291229248","55.9849014282227","56.7764205932617","57.5736885070801","58.3189506530762","59.8535690307617","58.8225593566895","60.0470886230469","61.2371597290039","62.2358818054199","63.5427093505859","64.3803482055664","65.6729202270508","66.8379135131836","68.0062484741211","69.0217895507813","70.8183135986328","72.1731719970703","72.3542175292969","73.3878021240234","74.6152801513672","75.4907989501953","76.5888366699219","76.5688171386719","77.4990997314453","78.095329284668","79.8848419189453","80.5777893066406","81.23487","81.84419","82.8501","84.08341","85.11409","86.11711","86.86794","87.37425","88.00553","",
"Low & middle income","LMY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","63.33837890625","63.4878692626953","63.8970489501953","64.9824600219727","66.0603866577148","67.1321868896484","68.1268310546875","69.282112121582","70.0498199462891","71.0395584106445","71.9015808105469","72.6842880249023","73.748908996582","74.2507934570313","74.8514633178711","75.4961471557617","75.821662902832","76.2363128662109","76.4657669067383","76.8958435058594","77.3202133178711","77.8436508178711","79.2619400024414","79.888557434082","80.4700622558594","80.9765090942383","81.1691436767578","81.8781890869141","82.5365905761719","83.716423034668","83.6616897583008","84.0519866943359","84.560432434082","85.2770614624023","85.5335388183594","85.76157","86.27931","86.83072","87.25909","87.71732","88.16089","88.54545","88.85058","89.17706","",
"Lesotho","LSO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.49609","","","","","","","","","92.09389","","","","","93.96988","","","","","",
"Late-demographic dividend","LTE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","78.5567169189453","78.6377792358398","80.1433868408203","81.6439437866211","83.1106262207031","84.3691711425781","85.7585830688477","86.3594970703125","87.2468338012695","88.0690994262695","88.7892684936523","89.5311584472656","91.4620590209961","91.7140274047852","91.9844665527344","92.1067123413086","92.2014236450195","92.2967071533203","92.3866729736328","92.4779968261719","92.7892913818359","95.639892578125","95.7749176025391","95.9317169189453","97.1883926391602","96.2897796630859","96.4867630004883","96.8207015991211","97.9978866577148","98.1432876586914","98.2711486816406","98.617301940918","98.6918869018555","98.7268371582031","98.74903","98.86231","99.11995","99.23076","99.28784","99.31223","99.39257","99.44386","99.48191","",
"Lithuania","LTU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7084732055664","","","","","","","","","","","","99.74238","","","","","","","","","","99.86662","","","","","","","","",
"Luxembourg","LUX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8209228515625","","","","","","","","","","","99.78331","","","","","","","","","","","99.87011","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","94.2051162719727","","","","","","","","","","","","","","","","","","","","99.81016","","","","","99.69966","","","","","99.69008","","","","","99.86617","","","",
"St. Martin (French part)","MAF","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","30.9509105682373","","","","","","","","","","","","45.9963607788086","","","","","","","","","","60.49289","","","","69.89815","72.14524","","74.03429","87.7834","","","","","","97.4","",
"Monaco","MCO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7385330200195","","","","","","","","","","","99.65157","","","","","","","","","","","","99.58578","","99.81553","","","","","",
"Madagascar","MDG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.18623","","","","","","","","","63.96708","","","75.30385","","","","","","80.67803","",
"Maldives","MDV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","87.1192779541016","","","","","","","","96.1760406494141","","","","","98.3154830932617","","","","","98.2986373901367","","","","","98.29864","","","","","","99.36065","","","","","","","","99.43955","","99.08863","","","",
"Middle East & North Africa","MEA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","46.3018493652344","47.1366081237793","47.981071472168","48.8685989379883","49.8964996337891","50.9907417297363","52.214469909668","53.5185317993164","54.8740882873535","56.0606689453125","57.8635215759277","59.6309013366699","61.4278717041016","62.9858016967773","64.6557312011719","66.2616119384766","69.3027114868164","71.1076507568359","72.6128921508789","72.2919692993164","73.7250366210938","75.694091796875","77.0696792602539","78.2218933105469","79.2625122070313","80.3469772338867","81.3348999023438","82.4143905639648","83.6416931152344","84.0040512084961","84.8934020996094","85.5002365112305","86.2758102416992","87.0744781494141","87.9496383666992","85.4350509643555","85.85027","85.89334","87.05099","88.02691","88.29059","88.48975","87.06975","87.43681","87.70108","",
"Mexico","MEX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","90.8609390258789","","","","","","","","","","94.9032135009766","","","","","","","","","","96.48236","","97.27211","","97.60793","97.62793","97.69172","98.11611","98.35642","98.3816","98.49213","98.50666","99.02957","98.60191","99.07946","99.01495","99.20723","99.16837","99.38847","",
"Marshall Islands","MHL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7567","","","","","","","","",
"Middle income","MIC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","65.2346115112305","65.3620223999023","65.762939453125","66.8873596191406","68.0030136108398","69.1051788330078","70.1102828979492","71.2948303222656","72.0589218139648","73.0575637817383","73.9192886352539","74.7154693603516","75.8067321777344","76.3136520385742","76.9369583129883","77.611457824707","78.0138168334961","78.5248870849609","78.7984008789063","79.2879333496094","79.7622909545898","80.3363418579102","81.8918533325195","82.6792373657227","83.3342514038086","83.8836288452148","84.0374221801758","84.8140335083008","85.4833908081055","86.6010589599609","86.6505889892578","87.1522674560547","87.5680084228516","88.510368347168","88.6586685180664","88.92628","89.16359","89.60158","90.15798","90.64675","91.11914","91.49745","91.7195","92.05009","",
"North Macedonia","MKD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5668716430664","","","","","","","","98.48539","","","","","","","","","","","","98.5","","","","","",
"Mali","MLI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","13.4746503829956","","","","","","","","","","","","","","","","","","","","","","16.8606700897217","","","","","","","","30.79846","","","","33.94571","39.00856","","","","39.20776","","","43.39811","",
"Malta","MLT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","98.8707580566406","","","","","","","","","","97.8065338134766","","","","","","","","","","99.11073","","","","","","99.38657","","","","","","","99.56088","",
"Myanmar","MMR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","81.3442001342773","","","","","","","","","","","","","","","","","93.47118","","","","","","","","","","","","","","","","84.41379","","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","41.4715003967285","42.3757705688477","43.2723999023438","44.1864318847656","45.1040916442871","46.0623092651367","47.1716995239258","48.3336791992188","49.6586418151855","51.0234794616699","52.384880065918","53.6494407653809","55.5854797363281","57.5054588317871","59.444881439209","61.1268692016602","62.8511390686035","64.510383605957","67.7516098022461","69.6223220825195","71.2384414672852","70.7943572998047","72.2901382446289","74.3806991577148","75.8020095825195","76.989501953125","77.7703704833984","78.9028167724609","79.9437789916992","81.0610961914063","82.3536224365234","82.8001708984375","83.7439498901367","84.3716735839844","85.1648406982422","85.9869079589844","86.9030685424805","84.0321273803711","84.46081","84.30755","85.58085","86.66404","86.96171","87.19367","85.58569","85.99067","86.28834","",
"Montenegro","MNE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","98.2852096557617","","","","","","","","","","98.9892120361328","","","","","","","","","","","","99.3606","","","","","","","","99.05261","","","","","","","98.97","",
"Mongolia","MNG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.43194","","","","","","","","","","98.90874","","","","","","","","99.08","",
"Northern Mariana Islands","MNP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
