"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Grenada","GRD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","98.8453598022461","","","","","","","","","","","","","","98.9499969482422","","","","","","","","","","98.9499969482422","","","","","","","","","","98.95","","","","","","","","","","98.95","","","","","",
"Greenland","GRL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.721061706543","","","","","","","","86.37878","","","","","","","","","","95.46641","94.18228","95.48186","","","","","",
"Guam","GUM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","95.3572616577148","","","","","","","","","","99.9000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.42121","","","","","96.33186","","","","","",
"High income","HIC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.89099","","","","","","92.69526","","","94.44801","94.93154","94.00283","93.85074","95.04737","94.99325","94.94519","","94.89199","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3350296020508","66.75341796875","66.6752319335938","66.9196929931641","66.9473037719727","66.4284133911133","65.9424285888672","65.8035202026367","65.64501953125","65.2719497680664","65.2201919555664","65.3555603027344","65.3125","66.1176986694336","66.5494537353516","66.4760665893555","69.8430633544922","70.2482528686523","72.0740737915039","71.0653305053711","70.5474166870117","71.638542175293","71.1175537109375","71.971809387207","72.16943","73.71024","75.58513","75.73975","76.43363","76.8552","77.03226","77.61368","77.72438","",
"Croatia","HRV","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6661834716797","","","","","","","","","","99.64426","","","","","","","","","","99.71204","","","","","","","","",
"Haiti","HTI","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","51.2613487243652","","","","","","","","","","","","","","","","","","","","","82.65737","","","74.36741","","","","","","","","","","83.3535","","","",
"Hungary","HUN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","99.4216613769531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.69","","","","","",
"IBRD only","IBD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","84.7616806030273","84.7972183227539","84.9245681762695","85.28173828125","85.6239471435547","85.8858871459961","86.1456832885742","86.4257507324219","86.6761703491211","86.9560165405273","87.1909866333008","87.402946472168","87.9940338134766","88.9546737670898","89.2260589599609","89.4939193725586","89.7262496948242","89.9023818969727","90.0276184082031","90.1696472167969","90.3284072875977","90.5372314453125","91.2635269165039","92.4965896606445","92.6204605102539","93.1203002929688","93.0008773803711","93.2451171875","93.6729888916016","94.1557235717773","94.8413696289063","95.0023727416992","95.2784423828125","95.6231307983398","95.5854034423828","95.39783","95.54729","95.73953","95.85826","96.03643","96.17812","96.17274","96.24061","96.37597","",
"IDA & IBRD total","IBT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","81.4504776000977","81.4746322631836","81.5793304443359","81.8647689819336","82.1322174072266","82.3228988647461","82.5024490356445","82.7272186279297","82.9284362792969","83.1534423828125","83.3467788696289","83.5161285400391","84.0215377807617","85.0086135864258","85.2592315673828","85.4749908447266","85.6045989990234","85.8706436157227","86.1215286254883","86.2360992431641","86.3419570922852","86.4903335571289","87.0400238037109","88.1561965942383","88.3409729003906","88.5937576293945","88.4945831298828","89.036247253418","89.5851516723633","90.1606216430664","90.5041427612305","90.5906295776367","90.3453826904297","91.0701065063477","91.0841369628906","90.90133","90.95402","91.32003","91.51302","91.67543","91.8052","91.89505","91.99741","92.067","",
"IDA total","IDA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","65.1458587646484","65.2220687866211","65.2920532226563","65.3714065551758","65.5126190185547","65.6172485351563","65.8945083618164","67.2134628295898","67.6460571289063","67.9786529541016","68.0588684082031","69.1330871582031","70.3409576416016","70.7886962890625","71.1255187988281","71.4119262695313","71.7037887573242","72.7845306396484","73.5044326782227","73.157470703125","73.2978515625","74.9393692016602","75.9612731933594","76.9358673095703","76.3016128540039","76.3146362304688","74.6289291381836","76.8426132202148","77.336799621582","77.52345","77.66551","78.93284","79.73943","80.2497","80.70549","81.33912","81.79491","81.95265","",
"IDA blend","IDB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","70.0421600341797","70.0440902709961","70.0339279174805","70.0366973876953","70.0892715454102","70.1871795654297","70.5086212158203","70.8537902832031","71.2072372436523","71.6337585449219","72.1576538085938","75.4596862792969","78.7468566894531","79.3261413574219","79.8540191650391","80.3130874633789","80.6336975097656","80.8349227905273","81.1634979248047","79.1111602783203","79.3798294067383","79.4043884277344","81.4516677856445","81.5185623168945","80.6082000732422","80.9887771606445","80.5560531616211","80.8731002807617","80.9843826293945","81.11476","80.72372","82.01219","81.837","82.10084","82.43774","82.76066","83.19252","83.51428","",
"Indonesia","IDN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","89.5912094116211","","","","","","","","","","97.4022674560547","","","","","","","","","","","","","","98.86708","","97.02747","","99.53748","99.55003","","98.80384","","","99.68156","99.70176","99.68345","","99.71748","",
"IDA only","IDX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","62.6769485473633","62.7899894714355","62.9030914306641","63.0249786376953","63.214599609375","63.3211517333984","63.5752716064453","65.3830108642578","65.8545532226563","66.1388397216797","65.9935607910156","65.9397277832031","66.0883865356445","66.4588165283203","66.6877517700195","66.8670196533203","67.1264266967773","68.6441802978516","69.5545883178711","70.0810089111328","70.1502227783203","72.6256103515625","73.1126327514648","74.5550384521484","74.061279296875","73.8767700195313","71.5297775268555","74.7312316894531","75.4248886108398","75.64325","76.07105","77.3357","78.65785","79.30075","79.82227","80.61779","81.08844","81.16561","",
"Isle of Man","IMN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","66.3148727416992","","","","","","","","","","73.5097198486328","","","","","","","","","","84.19224","","","","","88.41184","","","","","90.04483","","","","","","","92.99297","",
"Not classified","INX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","70.9001693725586","","","","","","","","","","84.5260772705078","","","","","92.4355010986328","","","","","95.5168228149414","","","","","","","","","98.10998","97.14548","","98.25652","","","","98.33392","98.10902","98.19154","","98.26797","","","",
"Iraq","IRQ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.91217","","","","","","","","","","","","","57.00647","","","","","59.80415","",
"Iceland","ISL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","99.054573059082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","99.6975936889648","","","","","","","","","","","","","","","","","","","","99.80447","","","","","","","","","","99.85103","","","","","","","99.92","",
"Jamaica","JAM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.311393737793","","","","","","","","","","","","","","","93.86","","","","","",
"Jordan","JOR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","95.7921371459961","","","","","","","","","","","","","","","","","","","","","","","","99.32879","","98.931","","98.95204","","","98.75873","99.05083","99.00204","","","","","","99.19612","",
"Japan","JPN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6977081298828","","","","","","","","","","99.816032409668","","","","","","","","","","99.80391","99.94014","","","","","","","","","",
"Kenya","KEN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.30952","","","","","","","83.20542","","","","","","","86.93869","","","","87.59","",
"Kyrgyz Republic","KGZ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6507797241211","","","","","","","","","","99.70463","","","","","","","","","99.69","",
"Cambodia","KHM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8462905883789","","","","","","87.92011","","","","89.38368","88.35612","","","","","89.92461","91.86412","","","","",
"Kiribati","KIR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","77.6922302246094","","","","","81.2881622314453","","","","","90.6923294067383","","","","","","","","","","93.7998886108398","","","","","","","","","","99.69097","98.52218","98.39884","98.56516","","99.06282","","98.73638","99.25229","","99.15068","","99.05684","98.77679","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","87.4970169067383","87.5146331787109","87.664909362793","87.7880096435547","87.9032974243164","87.9084777832031","87.7979888916016","87.8319091796875","87.8438720703125","87.853401184082","87.8763275146484","87.9151229858398","87.9569778442383","88.1611175537109","88.3465118408203","88.516960144043","88.6702117919922","89.4823837280273","90.3221893310547","91.1723327636719","92.0189971923828","92.8724517822266","93.2332077026367","93.4089584350586","93.7352294921875","93.9108810424805","94.1167526245117","94.2651519775391","94.7566070556641","95.6957778930664","95.7624206542969","95.9718704223633","96.246223449707","96.5193634033203","96.6913909912109","97.0497283935547","96.80153","97.3029","97.53177","97.50754","97.91381","98.00174","98.13149","98.19705","98.28714","",
"Lao PDR","LAO","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.815788269043","","","","","88.06197","82.59933","","","","89.18749","","","","","","77.27267","","","","94.40438","","","","",
"Lebanon","LBN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.39606","","99.16173","","","","","","","","","99.66274","",
"Liberia","LBR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","62.8272895812988","","","","","","","","","","","","","","","","","","","","","","","63.45102","","","","","","","","","","64.95713","","",
"Libya","LBY","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","97.8520431518555","","","","","","","","","","99.4199981689453","","","","","","","","","","99.85","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","88.6327133178711","88.630012512207","88.7504272460938","88.8473205566406","88.9397430419922","88.9339904785156","88.8246383666992","88.8435134887695","88.840446472168","88.8408203125","88.8546905517578","88.8845520019531","88.9213027954102","89.0928115844727","89.3183288574219","89.5237426757813","89.6634521484375","90.3898620605469","91.142463684082","91.9025268554688","92.65966796875","93.4201202392578","93.7421875","93.907341003418","94.2106018066406","94.3726425170898","94.5570373535156","94.6978530883789","95.1423492431641","95.9888916015625","96.0594177246094","96.2574691772461","96.5379486083984","96.7693634033203","96.9289321899414","97.2769470214844","97.03306","97.52055","97.69802","97.69513","98.03685","98.10999","98.22829","98.27888","98.35506","",
"Least developed countries: UN classification","LDC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","61.2492294311523","61.3614311218262","61.4658508300781","61.5619010925293","61.730281829834","61.802360534668","62.0353584289551","63.9810791015625","64.4452514648438","64.7168884277344","64.5123596191406","64.4236602783203","64.5588607788086","64.941650390625","65.6333236694336","65.7988891601563","66.0363388061523","67.655632019043","68.6049423217773","68.7509918212891","68.7830123901367","71.3624877929688","71.9393615722656","73.4684677124023","72.8678512573242","72.6126708984375","69.7899322509766","73.2452087402344","74.3326187133789","74.6381","75.12218","76.53825","77.98626","78.67086","79.23414","80.09291","80.58986","80.67518","",
"Low income","LIC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","66.0268173217773","66.4742202758789","66.7932510375977","67.3429718017578","67.9280395507813","68.2909927368164","68.4822692871094","68.078727722168","67.6339416503906","67.51513671875","67.3739471435547","67.6982269287109","67.6349487304688","67.7504119873047","67.6249008178711","67.7410888671875","67.5045394897461","67.4331130981445","71.0158081054688","71.2321395874023","73.0965423583984","71.9657287597656","72.7198181152344","73.5004806518555","72.9251098632813","74.2344970703125","74.06058","75.50442","77.34826","77.38374","77.93268","78.22783","78.29302","78.78563","78.80896","",
"Liechtenstein","LIE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","91.879768371582","","","","","","","","","","","","","","","","","","","","95.06529","","","","","97.02708","","97.33251","","97.68654","","","","","","98.41123","98.54505","","",
"Lower middle income","LMC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","71.5344085693359","71.5922164916992","71.8805313110352","72.0997467041016","72.2338714599609","72.2952728271484","72.300910949707","72.4088668823242","72.5089874267578","72.6085433959961","72.7532424926758","72.8937225341797","73.8176193237305","75.6913909912109","76.3131484985352","76.8645324707031","77.4323272705078","78.3826522827148","79.2452774047852","79.8113098144531","80.252067565918","80.7862396240234","81.2316284179688","83.8792495727539","84.4193801879883","84.5518569946289","84.8510818481445","85.1691131591797","86.0168533325195","86.3255310058594","87.268310546875","87.3142700195313","86.592887878418","88.3085784912109","88.5026473999023","88.4083","88.36977","88.92991","89.59561","90.0008","90.42532","90.76231","91.09049","91.34839","",
"Low & middle income","LMY","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","81.1720733642578","81.2080001831055","81.3273468017578","81.6310119628906","81.9167098999023","82.1243286132813","82.321159362793","82.5623626708984","82.7775192260742","83.0150909423828","83.2189865112305","83.3956527709961","83.9115905761719","84.9043807983398","85.1522674560547","85.367301940918","85.4934463500977","85.7549896240234","86.0000686645508","86.1072387695313","86.2064971923828","86.3502807617188","86.9001922607422","88.0247192382813","88.2090072631836","88.4646911621094","88.3655700683594","88.9186096191406","89.4777526855469","90.0631713867188","90.4132308959961","90.4999313354492","90.2559814453125","90.9898834228516","91.0028305053711","90.82219","90.87273","91.2462","91.44032","91.60751","91.73733","91.82923","91.93499","92.00723","",
"Lesotho","LSO","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.82558","","","","","","","","","74.18503","","","","","79.60804","","","","","",
"Late-demographic dividend","LTE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","92.7652130126953","92.7374725341797","93.140380859375","93.4870986938477","93.7875213623047","94.0411987304688","94.2763137817383","94.4211273193359","94.6143264770508","94.7858734130859","94.9191207885742","95.0799331665039","95.4519729614258","95.4472732543945","95.4348373413086","95.4989700317383","95.5047607421875","95.5247268676758","95.5419692993164","95.5681991577148","95.6971664428711","96.9205780029297","96.9643707275391","97.0222320556641","97.773307800293","97.2676162719727","97.4002532958984","97.7212905883789","98.4185562133789","98.5165023803711","98.6382369995117","98.8722076416016","98.9248123168945","98.9365692138672","98.90955","99.05795","99.19387","99.2269","99.26484","99.27667","99.3222","99.34501","99.3912","",
"Lithuania","LTU","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6411819458008","","","","","","","","","","","","99.66222","","","","","","","","","","99.84547","","","","","","","","",
"Luxembourg","LUX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7500534057617","","","","","","","","","","","99.71818","","","","","","","","","","","99.80219","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","95.1423873901367","","","","","","","","","","","","","","","","","","","","99.43009","","","","","99.58699","","","","","99.65497","","","","","99.72689","","","",
"St. Martin (French part)","MAF","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","58.1169204711914","","","","","","","","","","","","71.3849105834961","","","","","","","","","","80.80267","","","","85.80525","86.72862","","88.82942","94.62719","","","","","","98.04","",
"Monaco","MCO","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7201538085938","","","","","","","","","","","99.40321","","","","","","","","","","","","99.33775","","99.8067","","","","","",
"Madagascar","MDG","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.65446","","","","","","","","","65.91478","","","78.41248","","","","","","81.71984","",
"Maldives","MDV","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","84.13037109375","","","","","","","","94.88720703125","","","","","98.0773086547852","","","","","98.0343933105469","","","","","98.03439","","","","","","99.24022","","","","","","","","99.08133","","98.39115","","","",
"Middle East & North Africa","MEA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","71.9997482299805","72.4493103027344","72.9438705444336","73.5940704345703","73.9972534179688","74.5428924560547","75.0806732177734","75.6912612915039","76.3583984375","77.0560836791992","78.1597595214844","79.1142730712891","80.064826965332","81.0829620361328","81.9111480712891","82.7561416625977","83.5341186523438","85.1969909667969","86.4730911254883","87.1383438110352","87.3677597045898","87.8848571777344","88.5441665649414","89.0815963745117","89.4867172241211","89.7611999511719","90.069091796875","90.3594207763672","90.8381271362305","91.3741302490234","92.8991317749023","93.1359176635742","93.2806701660156","92.716926574707","93.1594009399414","93.7490921020508","91.7483673095703","91.89608","91.94705","92.58317","92.8338","92.85523","92.92141","91.60205","91.80867","91.95938","",
"Mexico","MEX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","93.0871887207031","","","","","","","","","","95.9634628295898","","","","","","","","","","96.7512","","97.9407","","97.5173","97.64425","98.10612","98.19888","98.40971","98.67003","98.37557","98.41656","98.72037","98.52684","98.92221","98.87352","99.02592","99.0813","99.24864","",
"Marshall Islands","MHL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.16972","","","","","","","","",
"Middle income","MIC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","82.7118225097656","82.7173080444336","82.8056182861328","83.0879287719727","83.3520431518555","83.5325164794922","83.7040863037109","83.9275894165039","84.1279296875","84.3580932617188","84.5511703491211","84.7243270874023","85.2501525878906","86.2937622070313","86.554817199707","86.7992935180664","87.0017776489258","87.3611297607422","87.6790237426758","87.8518600463867","87.9733505249023","88.1713485717773","88.8016586303711","90.0908737182617","90.3187789916992","90.6576080322266","90.5800628662109","90.8290710449219","91.4406814575195","91.9077987670898","92.4485015869141","92.4938888549805","92.1731033325195","93.1061096191406","93.0200271606445","92.89811","92.83368","93.07888","93.35957","93.54057","93.71157","93.86762","93.97155","94.10633","",
"North Macedonia","MKD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1444625854492","","","","","","","","98.98544","","","","","","","","","","","","98.76","","","","","",
"Mali","MLI","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","26.6656303405762","","","","","","","","","","","","","","","","","","","","","","32.2511787414551","","","","","","","","47.37997","","","","56.37127","56.31502","","","","60.52549","","","57.83326","",
"Malta","MLT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","96.9300384521484","","","","","","","","","","94.3650665283203","","","","","","","","","","97.45976","","","","","","98.40398","","","","","","","99.05695","",
"Myanmar","MMR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","88.565803527832","","","","","","","","","","","","","","","","","95.7881","","","","","","","","","","","","","","","","85.11967","","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","69.8469696044922","70.342529296875","70.8296585083008","71.3625335693359","72.0472564697266","72.4648895263672","73.0423202514648","73.6402435302734","74.2962265014648","74.9698181152344","75.6789703369141","76.8629684448242","77.8705902099609","78.8960800170898","79.9328384399414","80.7741928100586","81.5911865234375","82.3525314331055","84.1234664916992","85.4759979248047","86.236572265625","86.4485626220703","87.0014801025391","87.7068786621094","88.2442092895508","88.6529922485352","88.9315490722656","89.2725219726563","89.6036682128906","90.0893630981445","90.6575164794922","92.4677429199219","92.6896514892578","92.808952331543","92.1079788208008","92.5354690551758","93.1526184082031","90.7989730834961","90.96212","90.94973","91.66845","91.96034","91.98455","92.04228","90.54391","90.75486","90.91261","",
"Montenegro","MNE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","99.1471099853516","","","","","","","","","","99.2647933959961","","","","","","","","","","","","99.45795","","","","","","","","99.36079","","","","","","","99.23","",
"Mongolia","MNG","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.99861","","","","","","","","","","98.02181","","","","","","","","98.19","",
